8014	28	6	1967	0.298
8014	29	6	1967	0.298
8014	30	6	1967	0.298
8014	1	7	1967	0.28
8014	2	7	1967	0.388
8014	3	7	1967	0.37
8014	4	7	1967	0.388
8014	5	7	1967	0.388
8014	6	7	1967	0.37
8014	7	7	1967	0.352
8014	8	7	1967	0.352
8014	9	7	1967	0.37
8014	10	7	1967	0.37
8014	11	7	1967	0.388
8014	12	7	1967	0.388
8014	13	7	1967	0.316
8014	14	7	1967	0.215
8014	15	7	1967	0.215
8014	16	7	1967	0.215
8014	17	7	1967	0.215
8014	18	7	1967	0.215
8014	19	7	1967	0.215
8014	20	7	1967	0.215
8014	21	7	1967	0.215
8014	22	7	1967	0.215
8014	23	7	1967	0.215
8014	24	7	1967	0.215
8014	25	7	1967	0.215
8014	26	7	1967	0.215
8014	27	7	1967	0.215
8014	28	7	1967	0.228
8014	29	7	1967	0.228
8014	30	7	1967	0.228
8014	31	7	1967	0.228
8014	1	8	1967	0.28
8014	2	8	1967	0.28
8014	3	8	1967	0.215
8014	4	8	1967	0.215
8014	5	8	1967	0.215
8014	6	8	1967	0.202
8014	7	8	1967	0.202
8014	8	8	1967	0.202
8014	9	8	1967	0.202
8014	10	8	1967	0.215
8014	11	8	1967	0.215
8014	12	8	1967	0.215
8014	13	8	1967	0.215
8014	14	8	1967	0.215
8014	15	8	1967	0.215
8014	16	8	1967	0.215
8014	17	8	1967	0.215
8014	18	8	1967	0.215
8014	19	8	1967	0.202
8014	20	8	1967	0.202
8014	21	8	1967	0.202
8014	22	8	1967	0.202
8014	23	8	1967	0.202
8014	24	8	1967	0.202
8014	25	8	1967	0.202
8014	26	8	1967	0.202
8014	27	8	1967	0.202
8014	28	8	1967	0.215
8014	29	8	1967	0.215
8014	30	8	1967	0.189
8014	31	8	1967	0.202
8014	1	9	1967	0.215
8014	2	9	1967	0.215
8014	3	9	1967	0.228
8014	4	9	1967	0.241
8014	5	9	1967	0.267
8014	6	9	1967	0.254
8014	7	9	1967	0.254
8014	8	9	1967	0.267
8014	9	9	1967	0.267
8014	10	9	1967	0.267
8014	11	9	1967	0.267
8014	12	9	1967	0.298
8014	13	9	1967	0.298
8014	14	9	1967	0.28
8014	15	9	1967	0.28
8014	16	9	1967	0.298
8014	17	9	1967	0.334
8014	18	9	1967	0.352
8014	19	9	1967	0.352
8014	20	9	1967	0.352
8014	21	9	1967	0.298
8014	22	9	1967	0.352
8014	23	9	1967	0.406
8014	24	9	1967	0.388
8014	25	9	1967	0.406
8014	26	9	1967	0.406
8014	27	9	1967	0.406
8014	28	9	1967	0.424
8014	29	9	1967	0.424
8014	30	9	1967	0.424
8014	1	10	1967	0.228
8014	2	10	1967	0.241
8014	3	10	1967	0.241
8014	4	10	1967	0.254
8014	5	10	1967	0.267
8014	6	10	1967	0.267
8014	7	10	1967	0.267
8014	8	10	1967	0.267
8014	9	10	1967	0.267
8014	10	10	1967	0.298
8014	11	10	1967	0.298
8014	12	10	1967	0.28
8014	13	10	1967	0.267
8014	14	10	1967	0.267
8014	15	10	1967	0.254
8014	16	10	1967	0.241
8014	17	10	1967	0.254
8014	18	10	1967	0.241
8014	19	10	1967	0.254
8014	20	10	1967	0.254
8014	21	10	1967	0.254
8014	22	10	1967	0.241
8014	23	10	1967	0.241
8014	24	10	1967	0.228
8014	25	10	1967	0.228
8014	26	10	1967	0.228
8014	27	10	1967	0.241
8014	28	10	1967	0.241
8014	29	10	1967	0.241
8014	30	10	1967	0.241
8014	31	10	1967	0.241
8014	1	11	1967	0.254
8014	2	11	1967	0.254
8014	3	11	1967	0.254
8014	4	11	1967	0.254
8014	5	11	1967	0.241
8014	6	11	1967	0.241
8014	7	11	1967	0.241
8014	8	11	1967	0.241
8014	9	11	1967	0.228
8014	10	11	1967	0.215
8014	11	11	1967	0.215
8014	12	11	1967	0.228
8014	13	11	1967	0.228
8014	14	11	1967	0.228
8014	15	11	1967	0.228
8014	16	11	1967	0.228
8014	17	11	1967	1.58
8014	18	11	1967	2.028
8014	19	11	1967	1.1
8014	20	11	1967	0.46
8014	21	11	1967	0.46
8014	22	11	1967	0.46
8014	23	11	1967	0.46
8014	24	11	1967	0.46
8014	25	11	1967	0.46
8014	26	11	1967	0.46
8014	27	11	1967	0.46
8014	28	11	1967	0.46
8014	29	11	1967	0.46
8014	30	11	1967	0.46
8014	1	12	1967	0.442
8014	2	12	1967	0.424
8014	3	12	1967	0.424
8014	4	12	1967	0.424
8014	5	12	1967	0.424
8014	6	12	1967	0.442
8014	7	12	1967	0.442
8014	8	12	1967	0.424
8014	9	12	1967	0.424
8014	10	12	1967	0.442
8014	11	12	1967	0.46
8014	12	12	1967	0.46
8014	13	12	1967	0.424
8014	14	12	1967	0.406
8014	15	12	1967	0.388
8014	16	12	1967	0.388
8014	17	12	1967	0.388
8014	18	12	1967	0.388
8014	19	12	1967	0.388
8014	20	12	1967	0.37
8014	21	12	1967	0.37
8014	22	12	1967	0.37
8014	23	12	1967	0.37
8014	24	12	1967	0.37
8014	25	12	1967	0.37
8014	26	12	1967	0.37
8014	27	12	1967	0.406
8014	28	12	1967	0.406
8014	29	12	1967	0.388
8014	30	12	1967	0.406
8014	31	12	1967	0.406
8014	1	1	1968	0.424
8014	2	1	1968	0.424
8014	3	1	1968	0.424
8014	4	1	1968	0.424
8014	5	1	1968	0.424
8014	6	1	1968	0.442
8014	7	1	1968	0.442
8014	8	1	1968	0.442
8014	9	1	1968	0.442
8014	10	1	1968	0.488
8014	11	1	1968	0.572
8014	12	1	1968	0.488
8014	13	1	1968	0.46
8014	14	1	1968	0.46
8014	15	1	1968	0.442
8014	16	1	1968	0.442
8014	17	1	1968	0.46
8014	18	1	1968	0.46
8014	19	1	1968	0.46
8014	20	1	1968	0.442
8014	21	1	1968	0.442
8014	22	1	1968	0.442
8014	23	1	1968	0.442
8014	24	1	1968	0.442
8014	25	1	1968	0.46
8014	26	1	1968	0.442
8014	27	1	1968	0.488
8014	28	1	1968	0.46
8014	29	1	1968	0.406
8014	30	1	1968	0.424
8014	31	1	1968	0.424
8014	1	2	1968	0.406
8014	2	2	1968	0.406
8014	3	2	1968	0.424
8014	4	2	1968	0.424
8014	5	2	1968	0.424
8014	6	2	1968	0.488
8014	7	2	1968	0.406
8014	8	2	1968	0.388
8014	9	2	1968	1.028
8014	10	2	1968	0.74
8014	11	2	1968	0.544
8014	12	2	1968	0.572
8014	13	2	1968	0.956
8014	14	2	1968	1.692
8014	15	2	1968	1.292
8014	16	2	1968	0.956
8014	17	2	1968	0.776
8014	18	2	1968	0.684
8014	19	2	1968	0.712
8014	20	2	1968	0.656
8014	21	2	1968	0.628
8014	22	2	1968	0.656
8014	23	2	1968	0.6
8014	24	2	1968	0.544
8014	25	2	1968	0.684
8014	26	2	1968	0.956
8014	27	2	1968	0.848
8014	28	2	1968	0.74
8014	29	2	1968	0.712
8014	1	3	1968	0.656
8014	2	3	1968	0.656
8014	3	3	1968	0.628
8014	4	3	1968	0.628
8014	5	3	1968	0.628
8014	6	3	1968	0.628
8014	7	3	1968	0.656
8014	8	3	1968	0.6
8014	9	3	1968	0.572
8014	10	3	1968	0.572
8014	11	3	1968	0.572
8014	12	3	1968	0.544
8014	13	3	1968	0.544
8014	14	3	1968	0.6
8014	15	3	1968	0.6
8014	16	3	1968	0.628
8014	17	3	1968	0.656
8014	18	3	1968	0.628
8014	19	3	1968	0.656
8014	20	3	1968	1.1
8014	21	3	1968	1.244
8014	22	3	1968	1.484
8014	23	3	1968	0.848
8014	24	3	1968	0.848
8014	25	3	1968	0.776
8014	26	3	1968	0.776
8014	27	3	1968	0.848
8014	28	3	1968	0.884
8014	29	3	1968	0.92
8014	30	3	1968	1.532
8014	31	3	1968	1.748
8014	1	4	1968	1.436
8014	2	4	1968	1.244
8014	3	4	1968	1.1
8014	4	4	1968	1.064
8014	5	4	1968	1.916
8014	6	4	1968	2.084
8014	7	4	1968	1.636
8014	8	4	1968	1.388
8014	9	4	1968	1.1
8014	10	4	1968	1.064
8014	11	4	1968	0.956
8014	12	4	1968	0.92
8014	13	4	1968	0.956
8014	14	4	1968	1.148
8014	15	4	1968	1.196
8014	16	4	1968	1.064
8014	17	4	1968	0.992
8014	18	4	1968	0.92
8014	19	4	1968	0.884
8014	20	4	1968	0.848
8014	21	4	1968	0.848
8014	22	4	1968	0.848
8014	23	4	1968	0.848
8014	24	4	1968	0.776
8014	25	4	1968	0.776
8014	26	4	1968	0.74
8014	27	4	1968	0.712
8014	28	4	1968	0.776
8014	29	4	1968	0.776
8014	30	4	1968	0.776
8014	1	5	1968	0.776
8014	2	5	1968	0.712
8014	3	5	1968	0.712
8014	4	5	1968	0.74
8014	5	5	1968	0.776
8014	6	5	1968	1.028
8014	7	5	1968	0.92
8014	8	5	1968	0.848
8014	9	5	1968	0.812
8014	10	5	1968	0.776
8014	11	5	1968	0.74
8014	12	5	1968	0.776
8014	13	5	1968	0.812
8014	14	5	1968	0.812
8014	15	5	1968	0.812
8014	16	5	1968	0.812
8014	17	5	1968	0.776
8014	18	5	1968	0.712
8014	19	5	1968	0.6
8014	20	5	1968	0.656
8014	21	5	1968	0.628
8014	22	5	1968	0.6
8014	23	5	1968	0.488
8014	24	5	1968	0.488
8014	25	5	1968	0.516
8014	26	5	1968	0.544
8014	27	5	1968	0.544
8014	28	5	1968	0.516
8014	29	5	1968	0.488
8014	30	5	1968	0.488
8014	31	5	1968	0.488
8014	1	6	1968	0.488
8014	2	6	1968	0.442
8014	3	6	1968	0.442
8014	4	6	1968	0.46
8014	5	6	1968	0.46
8014	6	6	1968	0.442
8014	7	6	1968	0.442
8014	8	6	1968	0.442
8014	9	6	1968	0.442
8014	10	6	1968	0.442
8014	11	6	1968	0.424
8014	12	6	1968	0.442
8014	13	6	1968	0.442
8014	14	6	1968	0.424
8014	15	6	1968	0.388
8014	16	6	1968	0.37
8014	17	6	1968	0.352
8014	18	6	1968	0.334
8014	19	6	1968	0.334
8014	20	6	1968	0.37
8014	21	6	1968	0.424
8014	22	6	1968	0.424
8014	23	6	1968	0.424
8014	24	6	1968	0.442
8014	25	6	1968	0.442
8014	26	6	1968	0.442
8014	27	6	1968	0.442
8014	28	6	1968	0.488
8014	29	6	1968	0.488
8014	30	6	1968	0.46
8014	1	7	1968	0.488
8014	2	7	1968	0.46
8014	3	7	1968	0.442
8014	4	7	1968	0.442
8014	5	7	1968	0.46
8014	6	7	1968	0.488
8014	7	7	1968	0.442
8014	8	7	1968	0.388
8014	9	7	1968	0.37
8014	10	7	1968	0.37
8014	11	7	1968	0.388
8014	12	7	1968	0.388
8014	13	7	1968	0.388
8014	14	7	1968	0.388
8014	15	7	1968	0.406
8014	16	7	1968	0.388
8014	17	7	1968	0.388
8014	18	7	1968	0.388
8014	19	7	1968	0.388
8014	20	7	1968	0.388
8014	21	7	1968	0.406
8014	22	7	1968	0.37
8014	23	7	1968	0.352
8014	24	7	1968	0.37
8014	25	7	1968	0.37
8014	26	7	1968	0.37
8014	27	7	1968	0.388
8014	28	7	1968	0.388
8014	29	7	1968	0.352
8014	30	7	1968	0.37
8014	31	7	1968	0.37
8014	1	8	1968	0.37
8014	2	8	1968	0.388
8014	3	8	1968	0.388
8014	4	8	1968	0.37
8014	5	8	1968	0.37
8014	6	8	1968	0.37
8014	7	8	1968	0.37
8014	8	8	1968	0.37
8014	9	8	1968	0.37
8014	10	8	1968	0.37
8014	11	8	1968	0.37
8014	12	8	1968	0.37
8014	13	8	1968	0.37
8014	14	8	1968	0.37
8014	15	8	1968	0.215
8014	16	8	1968	0.215
8014	17	8	1968	0.215
8014	18	8	1968	0.215
8014	19	8	1968	0.215
8014	20	8	1968	0.215
8014	21	8	1968	0.215
8014	22	8	1968	0.215
8014	23	8	1968	0.228
8014	24	8	1968	0.241
8014	25	8	1968	0.241
8014	26	8	1968	0.228
8014	27	8	1968	0.228
8014	28	8	1968	0.228
8014	29	8	1968	0.215
8014	30	8	1968	0.215
8014	31	8	1968	0.215
8014	1	9	1968	0.228
8014	2	9	1968	0.215
8014	3	9	1968	0.215
8014	4	9	1968	0.241
8014	5	9	1968	0.228
8014	6	9	1968	0.228
8014	7	9	1968	0.228
8014	8	9	1968	0.228
8014	9	9	1968	0.228
8014	10	9	1968	0.241
8014	11	9	1968	0.241
8014	12	9	1968	0.241
8014	13	9	1968	0.215
8014	14	9	1968	0.215
8014	15	9	1968	0.202
8014	16	9	1968	0.202
8014	17	9	1968	0.202
8014	18	9	1968	0.202
8014	19	9	1968	0.202
8014	20	9	1968	0.202
8014	21	9	1968	0.215
8014	22	9	1968	0.215
8014	23	9	1968	0.215
8014	24	9	1968	0.215
8014	25	9	1968	0.215
8014	26	9	1968	0.215
8014	27	9	1968	0.215
8014	28	9	1968	0.215
8014	29	9	1968	0.215
8014	30	9	1968	0.215
8014	1	10	1968	0.184
8014	2	10	1968	0.216
8014	3	10	1968	0.248
8014	4	10	1968	0.264
8014	5	10	1968	0.232
8014	6	10	1968	0.232
8014	7	10	1968	0.232
8014	8	10	1968	0.2
8014	9	10	1968	0.216
8014	10	10	1968	0.216
8014	11	10	1968	0.216
8014	12	10	1968	0.216
8014	13	10	1968	0.232
8014	14	10	1968	0.232
8014	15	10	1968	0.232
8014	16	10	1968	0.216
8014	17	10	1968	0.216
8014	18	10	1968	0.216
8014	19	10	1968	0.216
8014	20	10	1968	0.232
8014	21	10	1968	0.216
8014	22	10	1968	0.216
8014	23	10	1968	0.216
8014	24	10	1968	0.216
8014	25	10	1968	0.216
8014	26	10	1968	0.216
8014	27	10	1968	0.216
8014	28	10	1968	0.2
8014	29	10	1968	0.216
8014	30	10	1968	0.216
8014	31	10	1968	0.216
8014	1	11	1968	0.216
8014	2	11	1968	0.216
8014	3	11	1968	0.216
8014	4	11	1968	0.216
8014	5	11	1968	0.2
8014	6	11	1968	0.184
8014	7	11	1968	0.2
8014	8	11	1968	0.216
8014	9	11	1968	0.216
8014	10	11	1968	0.232
8014	11	11	1968	0.232
8014	12	11	1968	0.232
8014	13	11	1968	0.216
8014	14	11	1968	0.216
8014	15	11	1968	0.232
8014	16	11	1968	0.216
8014	17	11	1968	0.232
8014	18	11	1968	0.248
8014	19	11	1968	0.232
8014	20	11	1968	0.216
8014	21	11	1968	0.216
8014	22	11	1968	0.216
8014	23	11	1968	0.216
8014	24	11	1968	0.248
8014	25	11	1968	0.248
8014	26	11	1968	0.248
8014	27	11	1968	0.316
8014	28	11	1968	0.298
8014	29	11	1968	0.298
8014	30	11	1968	0.298
8014	1	12	1968	0.28
8014	2	12	1968	0.28
8014	3	12	1968	0.28
8014	4	12	1968	0.28
8014	5	12	1968	0.28
8014	6	12	1968	0.28
8014	7	12	1968	0.28
8014	8	12	1968	0.28
8014	9	12	1968	0.28
8014	10	12	1968	0.316
8014	11	12	1968	0.316
8014	12	12	1968	0.316
8014	13	12	1968	0.316
8014	14	12	1968	0.316
8014	15	12	1968	0.334
8014	16	12	1968	0.992
8014	17	12	1968	3.36
8014	18	12	1968	3.69
8014	19	12	1968	1.86
8014	20	12	1968	1.196
8014	21	12	1968	0.992
8014	22	12	1968	0.92
8014	23	12	1968	0.884
8014	24	12	1968	0.812
8014	25	12	1968	0.74
8014	26	12	1968	0.684
8014	27	12	1968	0.684
8014	28	12	1968	0.656
8014	29	12	1968	0.628
8014	30	12	1968	0.572
8014	31	12	1968	0.544
8014	1	1	1969	0.488
8014	2	1	1969	0.442
8014	3	1	1969	0.442
8014	4	1	1969	0.424
8014	5	1	1969	0.406
8014	6	1	1969	0.406
8014	7	1	1969	0.388
8014	8	1	1969	0.388
8014	9	1	1969	0.388
8014	10	1	1969	0.37
8014	11	1	1969	0.352
8014	12	1	1969	0.352
8014	13	1	1969	0.684
8014	14	1	1969	1.148
8014	15	1	1969	0.776
8014	16	1	1969	1.532
8014	17	1	1969	1.388
8014	18	1	1969	3.04
8014	19	1	1969	2.8
8014	20	1	1969	2.206
8014	21	1	1969	1.636
8014	22	1	1969	1.292
8014	23	1	1969	1.148
8014	24	1	1969	0.992
8014	25	1	1969	0.92
8014	26	1	1969	0.848
8014	27	1	1969	0.812
8014	28	1	1969	0.776
8014	29	1	1969	0.74
8014	30	1	1969	0.74
8014	31	1	1969	0.74
8014	1	2	1969	0.684
8014	2	2	1969	0.684
8014	3	2	1969	0.684
8014	4	2	1969	0.6
8014	5	2	1969	0.6
8014	6	2	1969	0.6
8014	7	2	1969	0.6
8014	8	2	1969	0.6
8014	9	2	1969	0.6
8014	10	2	1969	0.572
8014	11	2	1969	0.516
8014	12	2	1969	0.572
8014	13	2	1969	0.572
8014	14	2	1969	0.572
8014	15	2	1969	0.544
8014	16	2	1969	0.516
8014	17	2	1969	0.544
8014	18	2	1969	1.1
8014	19	2	1969	3.96
8014	20	2	1969	2.602
8014	21	2	1969	2.272
8014	22	2	1969	2.602
8014	23	2	1969	4.83
8014	24	2	1969	3.04
8014	25	2	1969	2.404
8014	26	2	1969	2.206
8014	27	2	1969	1.972
8014	28	2	1969	1.86
8014	1	3	1969	2.028
8014	2	3	1969	2.084
8014	3	3	1969	2.272
8014	4	3	1969	2.14
8014	5	3	1969	1.972
8014	6	3	1969	1.916
8014	7	3	1969	1.916
8014	8	3	1969	1.916
8014	9	3	1969	1.972
8014	10	3	1969	2.272
8014	11	3	1969	2.206
8014	12	3	1969	2.206
8014	13	3	1969	4.83
8014	14	3	1969	5.84
8014	15	3	1969	5.6
8014	16	3	1969	5.27
8014	17	3	1969	7.64
8014	18	3	1969	5.06
8014	19	3	1969	5.49
8014	20	3	1969	4.72
8014	21	3	1969	4.14
8014	22	3	1969	4.23
8014	23	3	1969	4.05
8014	24	3	1969	3.52
8014	25	3	1969	3.12
8014	26	3	1969	2.8
8014	27	3	1969	2.602
8014	28	3	1969	2.404
8014	29	3	1969	2.272
8014	30	3	1969	2.14
8014	31	3	1969	2.028
8014	1	4	1969	1.972
8014	2	4	1969	1.972
8014	3	4	1969	1.972
8014	4	4	1969	1.86
8014	5	4	1969	1.804
8014	6	4	1969	1.748
8014	7	4	1969	1.692
8014	8	4	1969	1.692
8014	9	4	1969	1.532
8014	10	4	1969	1.388
8014	11	4	1969	1.34
8014	12	4	1969	1.292
8014	13	4	1969	1.196
8014	14	4	1969	1.196
8014	15	4	1969	1.148
8014	16	4	1969	1.1
8014	17	4	1969	1.1
8014	18	4	1969	1.064
8014	19	4	1969	1.064
8014	20	4	1969	1.028
8014	21	4	1969	1.028
8014	22	4	1969	1.028
8014	23	4	1969	0.992
8014	24	4	1969	0.956
8014	25	4	1969	0.956
8014	26	4	1969	0.956
8014	27	4	1969	1.58
8014	28	4	1969	2.536
8014	29	4	1969	2.96
8014	30	4	1969	2.272
8014	1	5	1969	2.028
8014	2	5	1969	2.084
8014	3	5	1969	2.084
8014	4	5	1969	2.028
8014	5	5	1969	1.972
8014	6	5	1969	1.916
8014	7	5	1969	1.86
8014	8	5	1969	1.86
8014	9	5	1969	1.86
8014	10	5	1969	1.804
8014	11	5	1969	1.748
8014	12	5	1969	1.692
8014	13	5	1969	1.58
8014	14	5	1969	1.532
8014	15	5	1969	1.436
8014	16	5	1969	1.388
8014	17	5	1969	1.436
8014	18	5	1969	1.636
8014	19	5	1969	1.748
8014	20	5	1969	1.532
8014	21	5	1969	1.388
8014	22	5	1969	1.34
8014	23	5	1969	1.292
8014	24	5	1969	1.292
8014	25	5	1969	1.436
8014	26	5	1969	1.292
8014	27	5	1969	1.244
8014	28	5	1969	1.532
8014	29	5	1969	1.532
8014	30	5	1969	1.388
8014	31	5	1969	1.244
8014	1	6	1969	1.196
8014	2	6	1969	1.148
8014	3	6	1969	1.1
8014	4	6	1969	1.064
8014	5	6	1969	1.028
8014	6	6	1969	0.992
8014	7	6	1969	0.884
8014	8	6	1969	0.884
8014	9	6	1969	0.884
8014	10	6	1969	0.848
8014	11	6	1969	0.812
8014	12	6	1969	0.848
8014	13	6	1969	1.028
8014	14	6	1969	1.436
8014	15	6	1969	1.532
8014	16	6	1969	1.244
8014	17	6	1969	1.1
8014	18	6	1969	1.028
8014	19	6	1969	0.992
8014	20	6	1969	0.956
8014	21	6	1969	0.884
8014	22	6	1969	0.884
8014	23	6	1969	0.884
8014	24	6	1969	0.848
8014	25	6	1969	0.812
8014	26	6	1969	0.776
8014	27	6	1969	0.74
8014	28	6	1969	0.74
8014	29	6	1969	0.656
8014	30	6	1969	0.628
8014	1	7	1969	0.442
8014	2	7	1969	0.46
8014	3	7	1969	0.488
8014	4	7	1969	0.442
8014	5	7	1969	0.442
8014	6	7	1969	0.424
8014	7	7	1969	0.424
8014	8	7	1969	0.424
8014	9	7	1969	0.406
8014	10	7	1969	0.406
8014	11	7	1969	0.388
8014	12	7	1969	0.37
8014	13	7	1969	0.37
8014	14	7	1969	0.334
8014	15	7	1969	0.298
8014	16	7	1969	0.28
8014	17	7	1969	0.28
8014	18	7	1969	0.264
8014	19	7	1969	0.248
8014	20	7	1969	0.264
8014	21	7	1969	0.248
8014	22	7	1969	0.248
8014	23	7	1969	0.248
8014	24	7	1969	0.248
8014	25	7	1969	0.248
8014	26	7	1969	0.248
8014	27	7	1969	0.264
8014	28	7	1969	0.264
8014	29	7	1969	0.248
8014	30	7	1969	0.184
8014	31	7	1969	0.184
8014	1	8	1969	0.152
8014	2	8	1969	0.152
8014	3	8	1969	0.152
8014	4	8	1969	0.12
8014	5	8	1969	0.12
8014	6	8	1969	0.264
8014	7	8	1969	0.216
8014	8	8	1969	0.184
8014	9	8	1969	0.184
8014	10	8	1969	0.184
8014	11	8	1969	0.184
8014	12	8	1969	0.168
8014	13	8	1969	0.168
8014	14	8	1969	0.152
8014	15	8	1969	0.152
8014	16	8	1969	0.152
8014	17	8	1969	0.152
8014	18	8	1969	0.152
8014	19	8	1969	0.152
8014	20	8	1969	0.152
8014	21	8	1969	0.152
8014	22	8	1969	0.152
8014	23	8	1969	0.152
8014	24	8	1969	0.152
8014	25	8	1969	0.152
8014	26	8	1969	0.136
8014	27	8	1969	0.136
8014	28	8	1969	0.136
8014	29	8	1969	0.136
8014	30	8	1969	0.152
8014	31	8	1969	0.152
8014	1	9	1969	0.136
8014	2	9	1969	0.136
8014	3	9	1969	0.136
8014	4	9	1969	0.136
8014	5	9	1969	0.136
8014	6	9	1969	0.136
8014	7	9	1969	0.136
8014	8	9	1969	0.136
8014	9	9	1969	0.152
8014	10	9	1969	0.152
8014	11	9	1969	0.156
8014	12	9	1969	0.136
8014	13	9	1969	0.136
8014	14	9	1969	0.136
8014	15	9	1969	0.136
8014	16	9	1969	0.136
8014	17	9	1969	0.136
8014	18	9	1969	0.152
8014	19	9	1969	0.152
8014	20	9	1969	0.152
8014	21	9	1969	0.152
8014	22	9	1969	0.152
8014	23	9	1969	0.152
8014	24	9	1969	0.152
8014	25	9	1969	0.152
8014	26	9	1969	0.152
8014	27	9	1969	0.152
8014	28	9	1969	0.136
8014	29	9	1969	0.136
8014	30	9	1969	0.152
8014	1	10	1969	0.154
8014	2	10	1969	0.154
8014	3	10	1969	0.154
8014	4	10	1969	0.154
8014	5	10	1969	0.154
8014	6	10	1969	0.188
8014	7	10	1969	0.239
8014	8	10	1969	0.239
8014	9	10	1969	0.239
8014	10	10	1969	0.222
8014	11	10	1969	0.222
8014	12	10	1969	0.222
8014	13	10	1969	0.222
8014	14	10	1969	0.222
8014	15	10	1969	0.239
8014	16	10	1969	0.239
8014	17	10	1969	0.239
8014	18	10	1969	0.239
8014	19	10	1969	0.256
8014	20	10	1969	0.256
8014	21	10	1969	0.239
8014	22	10	1969	0.239
8014	23	10	1969	0.239
8014	24	10	1969	0.239
8014	25	10	1969	0.239
8014	26	10	1969	0.239
8014	27	10	1969	0.239
8014	28	10	1969	0.239
8014	29	10	1969	0.239
8014	30	10	1969	0.239
8014	31	10	1969	0.239
8014	1	11	1969	0.222
8014	2	11	1969	0.239
8014	3	11	1969	0.239
8014	4	11	1969	0.239
8014	5	11	1969	0.239
8014	6	11	1969	0.239
8014	7	11	1969	0.239
8014	8	11	1969	0.239
8014	9	11	1969	0.239
8014	10	11	1969	0.239
8014	11	11	1969	0.239
8014	12	11	1969	0.405
8014	13	11	1969	0.548
8014	14	11	1969	0.576
8014	15	11	1969	0.52
8014	16	11	1969	0.497
8014	17	11	1969	0.497
8014	18	11	1969	0.497
8014	19	11	1969	0.474
8014	20	11	1969	0.405
8014	21	11	1969	0.29
8014	22	11	1969	0.313
8014	23	11	1969	0.864
8014	24	11	1969	0.744
8014	25	11	1969	0.744
8014	26	11	1969	0.832
8014	27	11	1969	0.604
8014	28	11	1969	0.428
8014	29	11	1969	0.428
8014	30	11	1969	0.428
8014	1	12	1969	0.382
8014	2	12	1969	0.382
8014	3	12	1969	0.405
8014	4	12	1969	0.428
8014	5	12	1969	0.428
8014	6	12	1969	0.428
8014	7	12	1969	0.428
8014	8	12	1969	0.474
8014	9	12	1969	0.497
8014	10	12	1969	0.428
8014	11	12	1969	0.405
8014	12	12	1969	0.405
8014	13	12	1969	0.405
8014	14	12	1969	0.336
8014	15	12	1969	0.313
8014	16	12	1969	0.336
8014	17	12	1969	0.359
8014	18	12	1969	0.359
8014	19	12	1969	0.336
8014	20	12	1969	0.336
8014	21	12	1969	0.382
8014	22	12	1969	0.497
8014	23	12	1969	0.497
8014	24	12	1969	0.497
8014	25	12	1969	0.474
8014	26	12	1969	0.474
8014	27	12	1969	0.474
8014	28	12	1969	0.474
8014	29	12	1969	0.451
8014	30	12	1969	0.451
8014	31	12	1969	0.451
8014	1	1	1970	0.451
8014	2	1	1970	0.451
8014	3	1	1970	0.576
8014	4	1	1970	7.07
8014	5	1	1970	5.115
8014	6	1	1970	2.15
8014	7	1	1970	1.766
8014	8	1	1970	3.7
8014	9	1	1970	3.86
8014	10	1	1970	3.86
8014	11	1	1970	3.06
8014	12	1	1970	2.15
8014	13	1	1970	2.45
8014	14	1	1970	2.3
8014	15	1	1970	1.94
8014	16	1	1970	1.766
8014	17	1	1970	1.698
8014	18	1	1970	1.766
8014	19	1	1970	1.698
8014	20	1	1970	1.732
8014	21	1	1970	1.698
8014	22	1	1970	1.63
8014	23	1	1970	1.63
8014	24	1	1970	1.63
8014	25	1	1970	1.562
8014	26	1	1970	1.562
8014	27	1	1970	1.528
8014	28	1	1970	1.392
8014	29	1	1970	1.426
8014	30	1	1970	1.324
8014	31	1	1970	1.392
8014	1	2	1970	1.324
8014	2	2	1970	1.29
8014	3	2	1970	1.222
8014	4	2	1970	1.154
8014	5	2	1970	1.188
8014	6	2	1970	1.154
8014	7	2	1970	1.154
8014	8	2	1970	1.088
8014	9	2	1970	1.024
8014	10	2	1970	1.024
8014	11	2	1970	0.992
8014	12	2	1970	0.96
8014	13	2	1970	0.992
8014	14	2	1970	0.992
8014	15	2	1970	0.96
8014	16	2	1970	0.96
8014	17	2	1970	0.928
8014	18	2	1970	0.96
8014	19	2	1970	0.96
8014	20	2	1970	0.96
8014	21	2	1970	0.96
8014	22	2	1970	0.96
8014	23	2	1970	0.928
8014	24	2	1970	0.928
8014	25	2	1970	0.928
8014	26	2	1970	0.96
8014	27	2	1970	0.96
8014	28	2	1970	1.056
8014	1	3	1970	1.088
8014	2	3	1970	1.056
8014	3	3	1970	1.056
8014	4	3	1970	1.056
8014	5	3	1970	1.024
8014	6	3	1970	0.992
8014	7	3	1970	0.992
8014	8	3	1970	0.992
8014	9	3	1970	0.96
8014	10	3	1970	0.96
8014	11	3	1970	0.96
8014	12	3	1970	0.96
8014	13	3	1970	0.96
8014	14	3	1970	0.96
8014	15	3	1970	0.832
8014	16	3	1970	0.8
8014	17	3	1970	0.832
8014	18	3	1970	0.8
8014	19	3	1970	0.8
8014	20	3	1970	0.8
8014	21	3	1970	0.8
8014	22	3	1970	0.896
8014	23	3	1970	0.96
